seu_output_id,case_id,time_stamp,seu_id,actual,target,baseline,gain,enpi,enpi_benefit,gain_benefit,baseline_gjph,actual_gjph,target_gjph
174,1,2026-03-25 11:00:00.000,104,0.0216531847120705,0.0232027111585187,0.017687,-0.707374948141445,0.0816610911529425,2.01189893634139,-17.4277233584214,3.15450278190557,3.86187773004702,3.78021663889407
175,1,2026-03-25 10:00:00.000,104,0.0216479342994139,0.02318227002656,0.017687,-0.70845660108177,0.0813451004310668,2.00180946743002,-17.4343030347671,3.16351420047224,3.87197080155401,3.79062570112294
176,1,2026-03-25 11:00:00.000,105,0.000758718365946281,0.001113,0.000742,-0.225865562994663,0.945625049517409,23.2975338002607,-5.56469035043916,10.0244394865227,10.2503050495174,9.30468
177,1,2026-03-25 10:00:00.000,105,0.00075990369393913,0.001113,0.000742,-0.241981861433873,0.965988779026569,23.7718740654236,-5.9548956064681,10.0286869175927,10.2706687790266,9.30468
178,1,2026-03-25 11:00:00.000,106,0.000996931734844111,0.0011835,0.000789,-2.80916319848043,3.5745139193247,88.0659399806186,-69.2098571209027,10.6594107208443,13.4685739193247,9.89406
179,1,2026-03-25 10:00:00.000,106,0.000997581496776547,0.0011835,0.000789,-2.81913548244591,3.58900267648989,88.3212326047519,-69.3756854293936,10.663927194044,13.4830626764899,9.89406
180,1,2026-03-25 11:00:00.000,107,0.000795982531826516,0,0.000797,0.0137460217446872,10.7537449091969,264.941940390913,0.338663201000655,10.7674909309415,10.7537449091969,0
181,1,2026-03-25 10:00:00.000,107,0.000796985352101195,0,0.000797,0.000197977346521938,10.7718552211998,265.082981633987,0.00487199504953752,10.7720531985463,10.7718552211998,0
182,1,2026-03-25 11:00:00.000,108,0.0209035422322467,0.0209035422322467,0.030871,15.3388988165015,0,0,204.52887681923,47.5073139407897,32.1684151242882,32.1684151242882
183,1,2026-03-25 10:00:00.000,108,0.020884136042089,0.020884136042089,0.030871,15.3672360860204,0,0,204.906725970996,47.5025941287349,32.1353580427145,32.1353580427145
184,1,2026-03-25 11:00:00.000,109,0.000148668098216318,0.000148669876450038,0.163,140.053430330328,-1.52929502889032E-06,-3.11976185893625E-06,285.708997873869,140.181286067783,0.127855737455307,0.127855737455307
185,1,2026-03-25 10:00:00.000,109,0.000148618982515713,0.000148630205808349,0.163,140.045117525116,-9.65154441073812E-06,-1.96891505979058E-05,285.692039751236,140.172923397825,0.127805872709434,0.127805872709434
186,1,2026-03-25 11:00:00.000,110,0,0,0,0,0,0,0,0,0,0
187,1,2026-03-25 10:00:00.000,110,0,0,0,0,0,0,0,0,0,0
188,1,2026-03-25 11:00:00.000,111,0,0,0,0,0,0,0,0,0,0
189,1,2026-03-25 10:00:00.000,111,0,0,0,0,0,0,0,0,0,0
190,1,2026-03-25 11:00:00.000,112,0,0,0,0,0,0,0,0,0,0
191,1,2026-03-25 10:00:00.000,112,0,0,0,0,0,0,0,0,0,0
192,1,2026-03-25 11:00:00.000,113,0,0,0,0,0,0,0,0,0,0
193,1,2026-03-25 10:00:00.000,113,0,0,0,0,0,0,0,0,0,0
194,1,2026-03-25 11:00:00.000,114,4.14035798485448,4.14035798485448,3.949321,-2.93941236177344,0,0,-5.85775487850242,60.7666781217997,63.7060904835731,63.7060904835731
195,1,2026-03-25 10:00:00.000,114,4.10396310072196,4.10396310072196,3.949321,-2.37941832498562,0,0,-4.76271562443566,60.7666781217997,63.1460964467853,63.1460964467853
196,1,2026-03-25 11:00:00.000,121,0.515918524179608,0.515918524179608,0.4605,-7.0877508011877,0,0,-15.8292864968165,58.8956362924576,65.9833870936453,65.9833870936453
197,1,2026-03-25 10:00:00.000,121,0.483041816874174,0.45631287842989,0.4605,-2.97385148838617,3.52624164321848,7.87526124904914,-6.64159174455749,60.751918004036,63.7257694924221,60.1995278492036
198,1,2026-03-25 11:00:00.000,122,0.798223694732413,0.798223694732413,0.7559,-5.41298790773763,0,0,-12.0889882839877,96.6758121030808,102.088800010818,102.088800010818
199,1,2026-03-25 10:00:00.000,122,0.749736482023727,0.749736482023727,0.7559,0.813128205669784,0,0,1.8159836155685,99.7228551992416,98.9097269935719,98.9097269935719
200,1,2026-03-25 12:00:00.000,60,0,0,0,0,0,0,0,0,0,0
201,1,2026-03-25 12:00:00.000,61,0,0,0,0,0,0,0,0,0,0
202,1,2026-03-25 12:00:00.000,62,0,0,0,0,0,0,0,0,0,0
203,1,2026-03-25 12:00:00.000,63,0,0,0,0,0,0,0,0,0,0
204,1,2026-03-25 12:00:00.000,64,0,0,0,0,0,0,0,0,0,0
205,1,2026-03-25 12:00:00.000,65,0,0,0,0,0,0,0,0,0,0
206,1,2026-03-25 12:00:00.000,66,0,0,0,0,0,0,0,0,0,0
207,1,2026-03-25 12:00:00.000,67,0,0,0,0,0,0,0,0,0,0
208,1,2026-03-25 12:00:00.000,68,0,0,0,0,0,0,0,0,0,0
209,1,2026-03-25 12:00:00.000,69,0,0,0,0,0,0,0,0,0,0
210,1,2026-03-25 12:00:00.000,70,1.84340227015486,1.84340227015486,1.674547,-11.5241372549745,0,0,-39.4087884286202,114.285502905577,125.809640160552,125.809640160552
211,1,2026-03-25 12:00:00.000,71,1.44331317245935,1.44423039941619,1.456599,0.90673924470299,0,0,3.10075229614281,99.4108551427704,98.5041158980674,98.5041158980674
212,1,2026-03-25 12:00:00.000,72,0,0,0,0,0,0,0,0,0,0
213,1,2026-03-25 12:00:00.000,73,5.02869133103538,5.02869133103538,5.414625,22.9685399345714,0,0,0.111430163453287,322.247164588867,299.278624654296,299.278624654296
214,1,2026-03-25 12:00:00.000,74,5.61138295534394,5.61138295534394,5.47605,-8.10953204633358,0,0,-0.0393427916631516,328.140347260323,336.249879306656,336.249879306656
215,1,2026-03-25 12:00:00.000,75,5.21240928330733,5.21240928330733,5.227667,0.896197476636587,0,0,0.00434783541280861,307.059179853943,306.162982377306,306.162982377306
216,1,2026-03-25 12:00:00.000,76,4.99461950380598,4.99461950380598,5.195077,11.9506834200927,0,0,0.0579778519084291,309.715135371709,297.764451951616,297.764451951616
217,1,2026-03-25 12:00:00.000,77,4.90656134108999,4.90656134108999,5.492222,30.0575611202749,0,0,0.145822022565663,281.87448813509,251.816927014815,251.816927014815
218,1,2026-03-25 12:00:00.000,78,5.21112945969847,5.21112945969847,5.350069,8.22617401955114,0,0,0.0399086715222185,316.760790449533,308.534616429982,308.534616429982
219,1,2026-03-25 12:00:00.000,79,5.2715985211265,5.2715985211265,5.363277,5.46207507939891,0,0,0.0264988510643397,319.536515064083,314.074439984684,314.074439984684
220,1,2026-03-25 12:00:00.000,80,4.97034842341937,4.98004894725764,5.291766,18.7771462302398,-0.566702532446811,-0.00274931519373124,0.0910959285867614,309.143840406268,290.366694176028,290.366694176028
221,1,2026-03-25 12:00:00.000,81,2.83296617546767,2.82699788629597,2.864056,2.04615399884204,-18.275941923287,-37.2829215235055,4.17415415763777,188.495745005337,186.449591006495,186.449591006495
222,1,2026-03-25 12:00:00.000,82,2.68759824810789,2.68207717297356,2.81865,9.09183112912962,-20.2397732026793,-41.2891373334657,18.5473355034244,195.546335261658,186.454504132528,186.454504132528
223,1,2026-03-25 12:00:00.000,83,2.7372475991341,2.7338326348074,2.807324,4.77318155394778,-11.5339030977855,-23.5291623194825,9.73729037005347,191.217970203645,186.444788649697,186.444788649697
224,1,2026-03-25 12:00:00.000,84,2.64604287777694,2.64106077403559,2.79906,10.7818617046419,-17.0884072381735,-34.8603507658739,21.9949978774694,197.226803017521,186.444941312879,186.444941312879
225,1,2026-03-25 12:00:00.000,85,2.69294416810766,0,2.846544,10.8196878442867,189.693015428812,386.973751474777,22.0721632023449,200.512703273099,189.693015428812,0
226,1,2026-03-25 12:00:00.000,86,1.47590434117741,1.47590434117741,1.417897,-8.58466607311252,0,0,-19.1723922810644,209.838479475231,218.423145548344,218.423145548344
227,1,2026-03-25 12:00:00.000,87,0.998177517523113,0.998177517523113,0.938061,-18.8972448310906,0,0,-38.6065643437632,294.873507546114,313.770752377204,313.770752377204
228,1,2026-03-25 12:00:00.000,88,0.36536488145903,0,0.365087,-0.00366468635214989,4.81841321588398,64.2487218205969,-0.0488649278195667,4.81474852953183,4.81841321588398,0
229,1,2026-03-25 12:00:00.000,89,0.414696522988379,0.39438202247191,0.394864,-0.215218112703341,0.990194104123475,13.2032481843824,-2.86971831478635,4.28497599142013,4.50019410412347,3.51
230,1,2026-03-25 12:00:00.000,90,0.687463483810425,0.6080715,0.405381,-5.02236466074799,1.41354219677152,18.8481716517514,-66.9682103864137,7.21764492795295,12.2400095887009,10.8264673919294
231,1,2026-03-25 12:00:00.000,91,0.0996432361286134,0.0996394529397841,0.133119,1.54955138400287,0.000175119095382037,0.00233503801782408,20.6617181542942,6.16191258486533,4.61236120086246,4.61218608176708
232,1,2026-03-25 12:00:00.000,92,0,0,0,0,0,0,0,0,0,0
233,1,2026-03-25 12:00:00.000,93,0.565673641934991,0.575952631065293,0.520177,-0.596459167914809,0.604167200571089,0.0621437278164747,-0.0613508911928718,6.8194998002655,7.41595896818031,6.81179176760922
234,1,2026-03-25 12:00:00.000,94,0.185033461798912,0.172367895932287,0.14067,-21.2878798272898,6.07759253178806,10.7381732557778,-37.6124165346707,67.5007299673417,88.7886097946315,82.7110172628434
235,1,2026-03-25 12:00:00.000,95,0.33321326297192,0.309687658476539,0.250449,-25.5586580861462,7.26500617508493,12.8361509272498,-45.1582262678409,77.3418396921987,102.900497778345,95.63549160326
236,1,2026-03-25 12:00:00.000,96,0,0,0,0,0,0,0,0,0,0
237,1,2026-03-25 12:00:00.000,97,0.0159042951925064,0.0169335750465258,0.012157,-0.679270112518448,0.0713627317709609,0.951550665433992,-9.05738768032099,2.20369261925251,2.88296273177096,2.8116
238,1,2026-03-25 12:00:00.000,98,0,0,0,0,0,0,0,0,0,0
239,1,2026-03-25 12:00:00.000,99,0,0,0,0,0,0,0,0,0,0
240,1,2026-03-25 12:00:00.000,100,0.0297993218549527,0.029806905582934,0.029998,0.0599907729783435,-0.00228990311715016,-0.0562944512235405,1.47479935635652,9.05788207040152,8.99789129742317,8.99789129742317
241,1,2026-03-25 12:00:00.000,101,0.0306733670388348,0.0306808969445305,0.030859,0.0521102111113461,-0.00211376779741634,-0.0519643810597695,1.28106543708578,8.66262647857208,8.61051626746073,8.61051626746073
242,1,2026-03-25 12:00:00.000,102,0.0184891331700946,0.0205499636199451,0.017282,-0.218816357439524,-0.0605394372020496,-1.48828759136009,-5.3793309719244,3.13269851492325,3.35151487236277,3.35151487236277
243,1,2026-03-25 12:00:00.000,103,0,0,0,0,0,0,0,0,0,0
244,1,2026-03-25 12:00:00.000,104,0.0218609106543047,0.023318826246709,0.017687,-0.756602459678438,0.090927145515233,2.23533201896916,-18.6001407408825,3.20611263936162,3.96271509904006,3.87178795352482
245,1,2026-03-25 12:00:00.000,105,0.000760830032675974,0.001113,0.000742,-0.254164605672374,0.964875479079065,23.7202767169493,-6.24832417127785,10.0153908734067,10.2695554790791,9.30468
246,1,2026-03-25 12:00:00.000,106,0.000998177968867822,0.0011835,0.000789,-2.82344894921365,3.57917789681187,87.989685687317,-69.4110191663806,10.6497889475982,13.4732378968119,9.89406
247,1,2026-03-25 12:00:00.000,107,0.000798339672744247,0,0.000797,-0.0180826767871789,10.7758542753116,264.911121501273,-0.444540364508416,10.7577715985244,10.7758542753116,0
248,1,2026-03-25 12:00:00.000,108,0.0208929466016977,0.0208929466016977,0.030871,15.3389191757181,0,0,204.529148289025,47.4569292196973,32.1180100439792,32.1180100439792
249,1,2026-03-25 12:00:00.000,109,0.000148361438245979,0.000148337734217997,0.163,140.046500401117,2.03846040083E-05,4.1584592176932E-05,285.694860818278,140.174085854996,0.127585453878911,0.127565069274902
250,1,2026-03-25 12:00:00.000,110,0,0,0,0,0,0,0,0,0,0
251,1,2026-03-25 12:00:00.000,111,0,0,0,0,0,0,0,0,0,0
252,1,2026-03-25 12:00:00.000,112,0,0,0,0,0,0,0,0,0,0
253,1,2026-03-25 12:00:00.000,113,0,0,0,0,0,0,0,0,0,0
254,1,2026-03-25 12:00:00.000,114,4.07384534605929,4.07384534605929,3.949321,-1.96213172025767,0,0,-3.96448826073341,62.2295017224174,64.191633442675,64.191633442675
255,1,2026-03-25 12:00:00.000,121,0.513560209002346,0.513560209002346,0.4605,-6.87559986854948,0,0,-15.3554834544276,59.6720932502747,66.5476931188241,66.5476931188241
256,1,2026-03-25 12:00:00.000,122,0.8033396008946,0.8033396008946,0.7559,-6.1472753275535,0,0,-13.7288944072851,97.9503480735779,104.097623401131,104.097623401131
257,1,2026-03-25 13:00:00.000,60,0,0,0,0,0,0,0,0,0,0
258,1,2026-03-25 13:00:00.000,61,0,0,0,0,0,0,0,0,0,0
259,1,2026-03-25 13:00:00.000,62,0,0,0,0,0,0,0,0,0,0
260,1,2026-03-25 13:00:00.000,63,0,0,0,0,0,0,0,0,0,0
261,1,2026-03-25 13:00:00.000,64,0,0,0,0,0,0,0,0,0,0
262,1,2026-03-25 13:00:00.000,65,0,0,0,0,0,0,0,0,0,0
263,1,2026-03-25 13:00:00.000,66,0,0,0,0,0,0,0,0,0,0
264,1,2026-03-25 13:00:00.000,67,0,0,0,0,0,0,0,0,0,0
265,1,2026-03-25 13:00:00.000,68,0,0,0,0,0,0,0,0,0,0
266,1,2026-03-25 13:00:00.000,69,0,0,0,0,0,0,0,0,0,0
267,1,2026-03-25 13:00:00.000,70,1.8503050415312,1.8503050415312,1.674547,-11.9684529351684,0,0,-40.912674097045,114.030270152219,125.998723087387,125.998723087387
268,1,2026-03-25 13:00:00.000,71,1.43423501773454,1.43387955182222,1.456599,1.52290197851129,0.0242058741925035,0.0827447830923885,5.20585180608396,99.1888418022616,97.6659398237504,97.6417339495579
269,1,2026-03-25 13:00:00.000,72,0,0,0,0,0,0,0,0,0,0
270,1,2026-03-25 13:00:00.000,73,5.20153394300622,5.20153394300622,5.414625,12.5125728222329,0,0,0.060472232216974,317.943373942534,305.430801120301,305.430801120301
271,1,2026-03-25 13:00:00.000,74,5.81660128255893,5.81660128255893,5.47605,-20.1030714109737,0,0,-0.0971564857132132,323.256525046309,343.359596457283,343.359596457283
272,1,2026-03-25 13:00:00.000,75,5.36910539705342,5.36910539705342,5.227667,-8.22236467197501,0,0,-0.0397380101503045,303.90463518486,312.126999856835,312.126999856835
273,1,2026-03-25 13:00:00.000,76,5.10614539741382,5.10614539741382,5.195077,5.26137907253923,0,0,0.0254278110166747,307.351589459338,302.090210386799,302.090210386799
274,1,2026-03-25 13:00:00.000,77,4.95798584541742,4.95798584541742,5.492222,27.7081153453335,0,0,0.133911035664901,284.853653899708,257.145538554375,257.145538554375
275,1,2026-03-25 13:00:00.000,78,5.34447719372331,5.34447719372331,5.350069,0.327149028143367,0,0,0.00158108426464387,313.006171394989,312.679022366846,312.679022366846
276,1,2026-03-25 13:00:00.000,79,5.43022622461181,5.43022622461181,5.363277,-3.91150130327804,0,0,-0.0189039631168848,313.348886368448,317.260387671727,317.260387671727
277,1,2026-03-25 13:00:00.000,80,5.079437996099,5.09000853723554,5.291766,12.3267691653668,-0.613676096177528,-0.00296584594721512,0.0595742584713341,307.215142424412,294.888373259045,294.888373259045
278,1,2026-03-25 13:00:00.000,81,2.83497032397285,2.82922007916327,2.864056,1.92012033055448,-18.414867495174,-37.566329690155,3.91704547433114,189.073554567304,187.15343423675,187.15343423675
279,1,2026-03-25 13:00:00.000,82,2.68508093522271,2.67924450216784,2.81865,9.31002565133082,-20.3601196588121,-41.5346441039767,18.9924523287149,196.465430418924,187.155404767593,187.155404767593
280,1,2026-03-25 13:00:00.000,83,2.73428233583465,2.73049231454115,2.807324,4.99951141488498,-11.2403463738847,-22.9303066027249,10.1990032863654,192.154006123246,187.154494708361,187.154494708361
281,1,2026-03-25 13:00:00.000,84,2.64301958177048,2.63809629522884,2.79906,11.0493200224035,-17.1745957125677,-35.0361752536382,22.5406128457032,198.203196664195,187.153876641792,187.153876641792
282,1,2026-03-25 13:00:00.000,85,2.69075417952579,0,2.846544,11.024631581771,190.414068236847,388.444699203169,22.4902484268129,201.438699818619,190.414068236847,0
283,1,2026-03-25 13:00:00.000,86,1.41299581162269,1.41299581162269,1.417897,0.756617967762139,0,0,1.68977760594222,218.886984961189,218.130366993427,218.130366993427
284,1,2026-03-25 13:00:00.000,87,0.971955908321067,0.971955908321067,0.938061,-10.7918470373318,0,0,-22.1308537690818,298.670547440142,309.462394477474,309.462394477474
285,1,2026-03-25 13:00:00.000,88,0.367749310257088,0.361308869535808,0.365087,-0.035639419284383,0.649731812661804,8.66352399003249,-0.475216016737962,4.88729239337742,4.9229318126618,4.2732
286,1,2026-03-25 13:00:00.000,89,0.420308791585267,0,0.394864,-0.276595930948358,4.56893903432962,60.9222330837512,-3.6881301432654,4.29234310338126,4.56893903432962,0
287,1,2026-03-25 13:00:00.000,90,0.668380056172609,0.6080715,0.405381,-4.64523390766631,1.06520287233099,14.2034150996615,-61.9395489248226,7.16006207067064,11.805295978337,10.740093106006
288,1,2026-03-25 13:00:00.000,91,0.0996419540606439,0.0996433632560963,0.133119,1.54921941328784,0,0,20.6572916567801,6.16035654552831,4.61113713224047,4.61113713224047
289,1,2026-03-25 13:00:00.000,92,0,0,0,0,0,0,0,0,0,0
290,1,2026-03-25 13:00:00.000,93,0.567872012332082,0.576736566015118,0.520177,-0.621200456557836,0.575147182359232,0.0591038221464299,-0.0638363925405502,6.77501009206219,7.39621054862003,6.8210633662608
291,1,2026-03-25 13:00:00.000,94,0.182867913845239,0.169345113838189,0.14067,-20.4205820008488,6.5440070672166,11.6050449797823,-36.2135569535655,68.0735848837113,88.4941668845601,81.9501598173435
292,1,2026-03-25 13:00:00.000,95,0.328722797078593,0.305625148665611,0.250449,-24.3391455693012,7.18218673443972,12.7367833271336,-43.162679410331,77.8768233584649,102.215968927766,95.0337821933264
293,1,2026-03-25 13:00:00.000,96,0,0,0,0,0,0,0,0,0,0
294,1,2026-03-25 13:00:00.000,97,0.0158344734589293,0.0168459819333295,0.012157,-0.670132692585988,0.073858849185882,0.984833895044551,-8.93554932294157,2.21532615659989,2.88545884918588,2.8116
295,1,2026-03-25 13:00:00.000,98,0,0,0,0,0,0,0,0,0,0
296,1,2026-03-25 13:00:00.000,99,0,0,0,0,0,0,0,0,0,0
297,1,2026-03-25 13:00:00.000,100,0.0297997508896515,0.02978883803719,0.029998,0.0598985394339415,0.00329718464991302,0.0809819376361821,1.47116412939318,9.06352811763212,9.00362957819818,9.00033239354827
298,1,2026-03-25 13:00:00.000,101,0.0306683689611964,0.030657635726234,0.030859,0.0535354725963266,0.00301424579021514,0.0740326947141909,1.31488125884415,8.66622329300721,8.61268782041088,8.60967357462067
299,1,2026-03-25 13:00:00.000,102,0.0200725752703417,0.0214264089128128,0.017282,-0.508516442243053,0.081678029819074,2.00608877553429,-12.4896392483771,3.14923637726078,3.65775281950384,3.57607478968476
300,1,2026-03-25 13:00:00.000,103,0,0,0,0,0,0,0,0,0,0
301,1,2026-03-25 13:00:00.000,104,0.0216767763925401,0.0231767642781075,0.017687,-0.72704252705264,0.0818709064394705,2.01082600565722,-17.8568441977256,3.22303806299106,3.9500805900437,3.86820968360423
302,1,2026-03-25 13:00:00.000,105,0.000760410835115679,0.001113,0.000742,-0.248446874326929,0.956760830999157,23.4989405130099,-6.10208751371521,10.0129939566722,10.2614408309992,9.30468
303,1,2026-03-25 13:00:00.000,106,0.000999488710804144,0.0011835,0.000789,-2.84046117146849,3.59364137607009,88.2631919966596,-69.7643820014527,10.6472402046016,13.4877013760701,9.89406
304,1,2026-03-25 13:00:00.000,107,0.000798048666682368,0,0.000797,-0.0141513384812804,10.7693483512411,264.505264085083,-0.347570103600289,10.7551970127598,10.7693483512411,0
305,1,2026-03-25 13:00:00.000,108,0.0209359303962463,0.0209359303962463,0.030871,15.265034032045,0,0,203.543963783287,47.4326687580741,32.1676347260292,32.1676347260292
306,1,2026-03-25 13:00:00.000,109,0.000147685994448984,0.000147679006999731,0.163,140.02732729434,6.00810525511197E-06,1.22565347204284E-05,285.655747680455,140.15431397677,0.126986682429291,0.126980674324036
307,1,2026-03-25 13:00:00.000,110,0,0,0,0,0,0,0,0,0,0
308,1,2026-03-25 13:00:00.000,111,0,0,0,0,0,0,0,0,0,0
309,1,2026-03-25 13:00:00.000,112,0,0,0,0,0,0,0,0,0,0
310,1,2026-03-25 13:00:00.000,113,0,0,0,0,0,0,0,0,0,0
311,1,2026-03-25 13:00:00.000,114,4.00297219733607,4.00297219733607,3.949321,-0.858747181121828,0,0,-1.74204945834394,63.2132821724577,64.0720293535795,64.0720293535795
312,1,2026-03-25 13:00:00.000,121,0.500760356064886,0.500760356064886,0.4605,-5.41869800033113,0,0,-12.1017408050795,61.9793432807922,67.3980412811234,67.3980412811234
313,1,2026-03-25 13:00:00.000,122,0.795722719747573,0.795722719747573,0.7559,-5.35979591229015,0,0,-11.970193004795,101.737645137787,107.097441050077,107.097441050077
314,1,2026-03-25 15:00:00.000,60,0,0,0,0,0,0,0,0,0,0
315,1,2026-03-25 14:00:00.000,60,0,0,0,0,0,0,0,0,0,0
316,1,2026-03-25 15:00:00.000,61,0,0,0,0,0,0,0,0,0,0
317,1,2026-03-25 14:00:00.000,61,0,0,0,0,0,0,0,0,0,0
318,1,2026-03-25 15:00:00.000,62,0,0,0,0,0,0,0,0,0,0
319,1,2026-03-25 14:00:00.000,62,0,0,0,0,0,0,0,0,0,0
320,1,2026-03-25 15:00:00.000,63,0,0,0,0,0,0,0,0,0,0
321,1,2026-03-25 14:00:00.000,63,0,0,0,0,0,0,0,0,0,0
322,1,2026-03-25 15:00:00.000,64,0,0,0,0,0,0,0,0,0,0
323,1,2026-03-25 14:00:00.000,64,0,0,0,0,0,0,0,0,0,0
324,1,2026-03-25 15:00:00.000,65,0,0,0,0,0,0,0,0,0,0
325,1,2026-03-25 14:00:00.000,65,0,0,0,0,0,0,0,0,0,0
326,1,2026-03-25 15:00:00.000,66,0,0,0,0,0,0,0,0,0,0
327,1,2026-03-25 14:00:00.000,66,0,0,0,0,0,0,0,0,0,0
328,1,2026-03-25 15:00:00.000,67,0,0,0,0,0,0,0,0,0,0
329,1,2026-03-25 14:00:00.000,67,0,0,0,0,0,0,0,0,0,0
330,1,2026-03-25 15:00:00.000,68,0,0,0,0,0,0,0,0,0,0
331,1,2026-03-25 14:00:00.000,68,0,0,0,0,0,0,0,0,0,0
332,1,2026-03-25 15:00:00.000,69,0,0,0,0,0,0,0,0,0,0
333,1,2026-03-25 14:00:00.000,69,0,0,0,0,0,0,0,0,0,0
334,1,2026-03-25 15:00:00.000,70,1.82659582819116,1.82659582819116,1.674547,-10.2216103405843,0,0,-34.990481594021,112.572830284987,122.794440625572,122.794440625572
335,1,2026-03-25 14:00:00.000,70,1.84932822393301,1.84932822393301,1.674547,-11.7499478096511,0,0,-40.1977014026457,112.574104998538,124.324052808189,124.324052808189
336,1,2026-03-25 15:00:00.000,71,1.44776314303843,1.4468233679618,1.456599,0.593997914753857,0.0631771698301975,0.216267253832676,2.03336582109365,97.9210927016574,97.3270947869036,97.2639176170734
337,1,2026-03-25 14:00:00.000,71,1.43342862026599,1.43311134603226,1.456599,1.55766590070766,0.0213292686927815,0.0729694793490906,5.32892484086607,97.9222015068947,96.364535606187,96.3432063374942
338,1,2026-03-25 15:00:00.000,72,0,0,0,0,0,0,0,0,0,0
339,1,2026-03-25 14:00:00.000,72,0,0,0,0,0,0,0,0,0,0
340,1,2026-03-25 15:00:00.000,73,5.64046486778437,5.64046486778437,5.414625,-13.0796209880344,0,0,-0.0626002900675618,313.590525389233,326.670146377268,326.670146377268
341,1,2026-03-25 14:00:00.000,73,5.39428009513127,5.39428009513127,5.414625,1.19222068245341,0,0,0.00573318600979392,317.299488711373,316.10726802892,316.10726802892
